campanya,municipi,cultiu,ha,parcels
2023,RIUDECANYES,ENCIAM,0.0094,1
2023,RIUDECOLS,AVELLANER,90.2870000000001,153
2023,RIUDECOLS,OLIVERA,36.6914,115
2023,RIUDECOLS,AMETLLER,25.9233,63
2023,RIUDECOLS,GARROFER,4.1345,14
2023,RIUDECOLS,GUARET / SUP. LLIURE SEMBRA,3.2506,18
2023,RIUDECOLS,ORDI,0.7424,2
2023,RIUDECOLS,POMERA,0.1833,1
2023,RIUDECOLS,ALTRES FRUITERS,0.0573,2
2023,RIUDECOLS,LLIMONER,0.0373,1
2023,RIUDECOLS,TARONGER,0.0311,1
2023,RIUDECOLS,HORTA,0.0197,1
2023,RIUDECOLS,FAVA,0.0136,1
2023,RIUDOMS,OLIVERA,580.689499999999,1017
2023,RIUDOMS,AVELLANER,428.7435,530
2023,RIUDOMS,AMETLLER,121.9921,174
2023,RIUDOMS,GUARET / SUP. LLIURE SEMBRA,121.4868,273
2023,RIUDOMS,ORDI,77.612,52
2023,RIUDOMS,GARROFER,63.048,172
2023,RIUDOMS,HORTA,11.4541,45
2023,RIUDOMS,PRESSEGUER,10.8862,46
2023,RIUDOMS,TRITICALE,10.7925,12
2023,RIUDOMS,CEBA I CALÇOT,9.7677,19
2023,RIUDOMS,BLAT TOU,9.7357,9
2023,RIUDOMS,NOGUERA,7.1759,18
2023,RIUDOMS,VEÇA I CIVADA,7.0901,1
2023,RIUDOMS,VIVER ARBRE I ARBUST,6.8171,18
2023,RIUDOMS,TARONGER,6.7488,47
2023,RIUDOMS,TOMÀQUET,4.2233,18
2023,RIUDOMS,CIVADA,3.488,4
2023,RIUDOMS,VINYA,3.2357,12
2023,RIUDOMS,ALTRES FRUITERS,2.8416,59
2023,RIUDOMS,CARXOFA,2.3921,5
2023,RIUDOMS,ALBERCOQUER,2.3021,13
2023,RIUDOMS,CLEMENTINA,1.8767,5
2023,RIUDOMS,PRUNERA,1.8391,9
2023,RIUDOMS,LLIMONER,1.2043,6
2023,RIUDOMS,ALVOCAT,1.0652,2
2023,RIUDOMS,PATATA,0.8247,3
2023,RIUDOMS,MAGRANER,0.8236,4
2023,RIUDOMS,CODONY,0.7786,1
2023,RIUDOMS,MANDARINER HÍBRID,0.759,2
2023,RIUDOMS,ENCIAM,0.7201,5
2023,RIUDOMS,PASTURES DE MENYS DE 5 ANYS,0.5762,1
2023,RIUDOMS,CARBASSÓ,0.5613,2
2023,RIUDOMS,CEBA TENDRA,0.3764,2
2023,RIUDOMS,POMERA,0.3436,3
2023,RIUDOMS,MONGETA,0.3361,3
2023,RIUDOMS,PÈSOL,0.2743,1
2023,RIUDOMS,KIWI,0.2599,1
2023,RIUDOMS,FAVA,0.2037,1
2023,RIUDOMS,FIGUERA,0.1918,5
2023,RIUDOMS,CIRERER,0.1904,1
2023,RIUDOMS,CARABASSA,0.184,1
2023,RIUDOMS,ALBERGÍNIA,0.1522,2
2023,RIUDOMS,NESPRER,0.1457,1
2023,RIUDOMS,PERERA,0.1266,3
2023,RIUDOMS,PEBROT,0.1125,2
2023,RIUDOMS,COGOMBRE,0.1089,2
2023,RIUDOMS,SÍNDRIA,0.0823,1
2023,SELVA DEL CAMP (LA),AVELLANER,917.0612,837
2023,SELVA DEL CAMP (LA),OLIVERA,240.0302,1011
2023,SELVA DEL CAMP (LA),AMETLLER,89.5687,157
2023,SELVA DEL CAMP (LA),GUARET / SUP. LLIURE SEMBRA,65.5498,162
2023,SELVA DEL CAMP (LA),GARROFER,21.6707,74
2023,SELVA DEL CAMP (LA),TRITICALE,13.3345,8
2023,SELVA DEL CAMP (LA),CEBA I CALÇOT,13.1118,22
2023,SELVA DEL CAMP (LA),ORDI,10.7732,14
2023,SELVA DEL CAMP (LA),TOMÀQUET,6.5249,16
2023,SELVA DEL CAMP (LA),VINYA,5.0972,19
2023,SELVA DEL CAMP (LA),MONGETA,4.5186,5
2023,SELVA DEL CAMP (LA),NOGUERA,3.8612,10
2023,SELVA DEL CAMP (LA),PORRO,2.7373,4
2023,SELVA DEL CAMP (LA),PÈSOL,2.3768,12
2023,SELVA DEL CAMP (LA),PRESSEGUER,2.2734,6
2023,SELVA DEL CAMP (LA),CIVADA,2.1504,2
2023,SELVA DEL CAMP (LA),ALTRES FRUITERS,2.1119,50
2023,SELVA DEL CAMP (LA),PATATA,1.6553,21
2023,SELVA DEL CAMP (LA),VIVER ARBRE I ARBUST,1.4917,6
2023,SELVA DEL CAMP (LA),ENCIAM,1.3358,46
2023,SELVA DEL CAMP (LA),PASTURES DE MENYS DE 5 ANYS,0.2878,1
2023,SELVA DEL CAMP (LA),TARONGER,0.2594,3
2023,SELVA DEL CAMP (LA),ALVOCAT,0.2192,2
2023,SELVA DEL CAMP (LA),CARXOFA,0.1672,2
2023,SELVA DEL CAMP (LA),HORTA,0.15,7
2023,SELVA DEL CAMP (LA),PISTATXER O FESTUC,0.1325,1
2023,SELVA DEL CAMP (LA),CLEMENTINA,0.1057,1
2023,SELVA DEL CAMP (LA),FAVA,0.1048,1
2023,SELVA DEL CAMP (LA),VEÇA,0.0941,4
2023,SELVA DEL CAMP (LA),CARABASSA,0.0872,1
2023,SELVA DEL CAMP (LA),MADUIXA,0.0512,1
2023,SELVA DEL CAMP (LA),CIRERER,0.0349,2
2023,SELVA DEL CAMP (LA),POMERA,0.0326,1
2023,SELVA DEL CAMP (LA),FIGUERA,0.0148,1
2023,SELVA DEL CAMP (LA),ALBERCOQUER,0.0109,1
2023,SELVA DEL CAMP (LA),PERERA,0.0057,1
2023,SELVA DEL CAMP (LA),LLIMONER,0.005,1
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,GARROFER,96.9719,169
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,AVELLANER,95.2381,133
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,OLIVERA,82.6014000000001,343
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,AMETLLER,14.8684,28
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,CIRERER,3.6077,6
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,ALBERCOQUER,3.4117,5
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,VINYA,2.6842,11
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,GUARET / SUP. LLIURE SEMBRA,1.0418,7
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,TÒFONA,1.0142,3
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,POMERA,0.4087,3
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,ALTRES FRUITERS,0.2981,5
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,PERERA,0.2003,2
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,HORTA,0.1937,7
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,PEBROT,0.0486,1
2023,VANDELLOS I L'HOSPITALET DE L'INFANT,TOMÀQUET,0.0483,1
2023,VILANOVA D'ESCORNALBOU,OLIVERA,88.2995,160
2023,VILANOVA D'ESCORNALBOU,GUARET / SUP. LLIURE SEMBRA,24.6655,23
2023,VILANOVA D'ESCORNALBOU,GARROFER,18.0989,55
2023,VILANOVA D'ESCORNALBOU,ALBERCOQUER,16.4667,9
2023,VILANOVA D'ESCORNALBOU,AVELLANER,11.2494,20
2023,VILANOVA D'ESCORNALBOU,POMERA,9.5066,5
2023,VILANOVA D'ESCORNALBOU,ORDI,7.474,10
2023,VILANOVA D'ESCORNALBOU,PRUNERA,6.4756,9
2023,VILANOVA D'ESCORNALBOU,HORTA,6.1661,3
2023,VILANOVA D'ESCORNALBOU,ESPINAC,6.0658,2
2023,VILANOVA D'ESCORNALBOU,AMETLLER,5.3588,14
2023,VILANOVA D'ESCORNALBOU,TARONGER,4.2838,10
2023,VILANOVA D'ESCORNALBOU,CLEMENTINA,3.9585,2
2023,VILANOVA D'ESCORNALBOU,MAGRANER,3.3444,1
2023,VILANOVA D'ESCORNALBOU,BLAT TOU,2.2959,2
2023,VILANOVA D'ESCORNALBOU,JULIVERT,2.1953,2
2023,VILANOVA D'ESCORNALBOU,CARXOFA,1.8182,3
2023,VILANOVA D'ESCORNALBOU,PÈSOL,1.6469,2
2023,VILANOVA D'ESCORNALBOU,MENTA,1.4848,1
2023,VILANOVA D'ESCORNALBOU,PATATA,1.0663,1
2023,VILANOVA D'ESCORNALBOU,CORIANDRE,1.0476,1
2023,VILANOVA D'ESCORNALBOU,COL DE BRUSEL·LES,0.7367,1
2023,VILANOVA D'ESCORNALBOU,CIVADA,0.6659,2
2023,VILANOVA D'ESCORNALBOU,COL-I-FLOR,0.5263,1
2023,VILANOVA D'ESCORNALBOU,CARBASSÓ,0.0902,1
2023,VILANOVA D'ESCORNALBOU,ALTRES FRUITERS,0.0809,1
2023,VILANOVA D'ESCORNALBOU,LLIMONER,0.0424,1
2023,VILAPLANA,AVELLANER,74.2489,127
2023,VILAPLANA,ORDI,29.9477,23
2023,VILAPLANA,AMETLLER,25.1244,51
2023,VILAPLANA,OLIVERA,21.5643,154
2023,VILAPLANA,GUARET / SUP. LLIURE SEMBRA,3.0446,9
2023,VILAPLANA,TARONGER,0.3619,2
2023,VILAPLANA,PATATA,0.3235,8
2023,VILAPLANA,ALTRES FRUITERS,0.1387,2
2023,VILAPLANA,CASTANYER,0.0985,1
2023,VINYOLS I ELS ARCS,OLIVERA,186.3003,305
2023,VINYOLS I ELS ARCS,AVELLANER,50.2047,72
2023,VINYOLS I ELS ARCS,GUARET / SUP. LLIURE SEMBRA,42.4414,79
2023,VINYOLS I ELS ARCS,ORDI,41.1394,25
2023,VINYOLS I ELS ARCS,VIVER ARBRE I ARBUST,33.3604,31
2023,VINYOLS I ELS ARCS,TARONGER,25.388,41
2023,VINYOLS I ELS ARCS,CLEMENTINA,14.1164,24
2023,VINYOLS I ELS ARCS,GARROFER,13.6171,54
2023,VINYOLS I ELS ARCS,HORTA,11.9152,25
2023,VINYOLS I ELS ARCS,AMETLLER,11.2015,16
2023,VINYOLS I ELS ARCS,CEBA I CALÇOT,9.2726,13
2023,VINYOLS I ELS ARCS,BLAT TOU,8.9747,6
2023,VINYOLS I ELS ARCS,CIVADA,7.6019,6
2023,VINYOLS I ELS ARCS,CARXOFA,6.9095,10
2023,VINYOLS I ELS ARCS,VINYA,3.3345,8
2023,VINYOLS I ELS ARCS,PRUNERA,2.83,6
2023,VINYOLS I ELS ARCS,PRESSEGUER,2.7853,9
2023,VINYOLS I ELS ARCS,FAVA,1.3928,3
2023,VINYOLS I ELS ARCS,ALFALS,1.3245,1
2023,VINYOLS I ELS ARCS,TOMÀQUET,1.2915,6
2023,VINYOLS I ELS ARCS,NOGUERA,1.1679,5
2023,VINYOLS I ELS ARCS,LLIMONER,1.0718,3
2023,VINYOLS I ELS ARCS,TRITICALE,0.7504,2
2023,VINYOLS I ELS ARCS,ALTRES FRUITERS,0.4716,13
2023,VINYOLS I ELS ARCS,MONGETA,0.4376,2
2023,VINYOLS I ELS ARCS,CIRERER,0.4364,1
2023,VINYOLS I ELS ARCS,PEBROT,0.4359,1
2023,VINYOLS I ELS ARCS,ALBERCOQUER,0.1894,2
2023,VINYOLS I ELS ARCS,POMELO O ARANJA,0.14,1
2023,VINYOLS I ELS ARCS,POMERA,0.0333,1
2023,VINYOLS I ELS ARCS,PATATA,0.0211,1
2024,ALBIOL (L'),VINYA,83.9033,100
2024,ALBIOL (L'),AMETLLER,48.9829,36
2024,ALBIOL (L'),AVELLANER,23.268,42
2024,ALBIOL (L'),GUARET / SUP. LLIURE SEMBRA,18.3212,57
2024,ALBIOL (L'),OLIVERA,17.0063,106
2024,ALBIOL (L'),ORDI,1.847,1
2024,ALBIOL (L'),POMERA,0.9227,2
2024,ALBIOL (L'),GARROFER,0.8915,11
2024,ALBIOL (L'),ALFALS,0.7362,3
2024,ALBIOL (L'),PRESSEGUER,0.6943,1
2024,ALBIOL (L'),ALBERCOQUER,0.498,1
2024,ALBIOL (L'),PERERA,0.4618,1
2024,ALBIOL (L'),PRUNERA,0.4546,1
2024,ALBIOL (L'),SORGO,0.4322,2
2024,ALBIOL (L'),HORTA,0.3458,2
2024,ALBIOL (L'),NECTARINER,0.2349,1
2024,ALBIOL (L'),ALTRES FRUITERS,0.1999,3
2024,ALBIOL (L'),MELÓ,0.1477,1
2024,ALBIOL (L'),PATATA,0.1191,1
2024,ALBIOL (L'),ENCIAM,0.0569,2
2024,ALEIXAR (L'),AVELLANER,477.3661,535
2024,ALEIXAR (L'),OLIVERA,187.1042,597
2024,ALEIXAR (L'),AMETLLER,124.8141,199
2024,ALEIXAR (L'),GARROFER,17.2578,69
2024,ALEIXAR (L'),GUARET / SUP. LLIURE SEMBRA,14.0267,46
2024,ALEIXAR (L'),CEBA I CALÇOT,2.8719,10
2024,ALEIXAR (L'),FLOR TALLADA,2.1571,2
2024,ALEIXAR (L'),NOGUERA,1.4827,5
2024,ALEIXAR (L'),TOMÀQUET,1.1327,4
2024,ALEIXAR (L'),MONGETA,0.9178,2
2024,ALEIXAR (L'),PRESSEGUER,0.8271,4
2024,ALEIXAR (L'),ALTRES FRUITERS,0.7683,14
2024,ALEIXAR (L'),CIRERER,0.7062,3
2024,ALEIXAR (L'),ALBERCOQUER,0.3314,1
2024,ALEIXAR (L'),FIGUERA,0.2887,1
2024,ALEIXAR (L'),PATATA,0.1181,4
2024,ALEIXAR (L'),ENCIAM,0.0985,4
2024,ALEIXAR (L'),SAFRÀ,0.0727,1
2024,ALEIXAR (L'),ESPECIES AROMÀTIQUES LLENYOSES,0.0359,1
2024,ALEIXAR (L'),PERERA,0.0293,1
2024,ALEIXAR (L'),HORTA,0.0277,1
2024,ALEIXAR (L'),MELÓ,0.0113,1
2024,ALEIXAR (L'),CARABASSA,0.0113,1
2024,ALEIXAR (L'),GUARET BIODIVERSITAT,0.0107,1
2024,ALEIXAR (L'),TARONGER,0.0103,1
2024,ALFORJA,AVELLANER,242.2206,355
2024,ALFORJA,OLIVERA,103.0705,479
2024,ALFORJA,AMETLLER,48.8133,148
2024,ALFORJA,GUARET / SUP. LLIURE SEMBRA,12.1763,32
2024,ALFORJA,VINYA,6.3267,22
2024,ALFORJA,FLOR TALLADA,4.3154,2
2024,ALFORJA,NOGUERA,2.1061,2
2024,ALFORJA,ALFALS,1.3154,2
2024,ALFORJA,CARABASSA,0.9377,3
2024,ALFORJA,SÍNDRIA,0.9181,4
2024,ALFORJA,FAVA,0.455,9
2024,ALFORJA,ALTRES FRUITERS,0.4086,6
2024,ALFORJA,KIWI,0.3139,1
2024,ALFORJA,HORTA,0.1528,3
2024,ALFORJA,GARROFER,0.1378,2
2024,ALFORJA,TARONGER,0.1124,2
2024,ALFORJA,MELÓ,0.0972,1
2024,ALFORJA,CARXOFA,0.0851,1
2024,ALFORJA,BLEDA,0.0715,1
2024,ALFORJA,ENCIAM,0.0649,1
2024,ALFORJA,PERERA,0.0633,1
2024,ALFORJA,MONGETA,0.0426,1
2024,ALMOSTER,OLIVERA,41.0727,94
2024,ALMOSTER,AVELLANER,39.2257,57
2024,ALMOSTER,ORDI,14.4282,12
2024,ALMOSTER,GUARET / SUP. LLIURE SEMBRA,3.9104,10
2024,ALMOSTER,AMETLLER,3.4301,17
2024,ALMOSTER,GARROFER,2.3475,16
2024,ALMOSTER,PRESSEGUER,2.1895,7
2024,ALMOSTER,CEBA I CALÇOT,1.817,2
2024,ALMOSTER,PORRO,1.0098,2
2024,ALMOSTER,CIRERER,0.6458,3
2024,ALMOSTER,ALTRES FRUITERS,0.4233,6
2024,ALMOSTER,NECTARINER,0.1511,1
2024,ALMOSTER,PATATA,0.0975,1
2024,ALMOSTER,BLAT TOU,0.0941,1
2024,ALMOSTER,TOMÀQUET,0.0672,2
2024,ALMOSTER,TARONGER,0.0566,3
2024,ALMOSTER,FIGUERA,0.0167,1
2024,ARBOLI,AVELLANER,22.6057,40
2024,ARBOLI,GUARET / SUP. LLIURE SEMBRA,12.541,14
2024,ARBOLI,AMETLLER,3.8399,7
2024,ARBOLI,VINYA,2.6156,4
2024,ARBOLI,NOGUERA,1.7555,2
2024,ARBOLI,HORTA,1.0104,2
2024,ARBOLI,OLIVERA,0.9867,5
2024,ARBOLI,TREPADELLA,0.9853,6
2024,ARBOLI,ANTARA VINYA,0.9745,2
2024,ARBOLI,PASTURES DE MENYS DE 5 ANYS,0.1766,1
2024,ARBOLI,TOMÀQUET,0.0703,1
2024,ARGENTERA (L'),OLIVERA,0.3817,2
2024,ARGENTERA (L'),HORTA,0.3367,2
2024,ARGENTERA (L'),NOGUERA,0.1746,1
2024,ARGENTERA (L'),PRUNERA,0.1586,1
2024,ARGENTERA (L'),ALTRES FRUITERS,0.083,1
2024,BORGES DEL CAMP (LES),OLIVERA,61.0649,148
2024,BORGES DEL CAMP (LES),AVELLANER,36.7283,58
2024,BORGES DEL CAMP (LES),AMETLLER,5.2565,20
2024,BORGES DEL CAMP (LES),GUARET / SUP. LLIURE SEMBRA,3.9848,14
2024,BORGES DEL CAMP (LES),HORTA,2.7043,9
2024,BORGES DEL CAMP (LES),GARROFER,0.4614,4
2024,BORGES DEL CAMP (LES),LLIMONER,0.3735,2
2024,BORGES DEL CAMP (LES),ALTRES FRUITERS,0.2708,5
2024,BORGES DEL CAMP (LES),CIRERER,0.1915,1
2024,BORGES DEL CAMP (LES),FONOLL,0.1568,1
2024,BORGES DEL CAMP (LES),TARONGER,0.1173,1
2024,BORGES DEL CAMP (LES),PRESSEGUER,0.041,1
2024,BORGES DEL CAMP (LES),NOGUERA,0.0126,1
2024,BOTARELL,OLIVERA,425.824,456
2024,BOTARELL,AVELLANER,58.7357,110
2024,BOTARELL,AMETLLER,27.7027,60
2024,BOTARELL,GUARET / SUP. LLIURE SEMBRA,27.5481,56
2024,BOTARELL,GARROFER,17.3216,65
2024,BOTARELL,VINYA,14.7627,16
2024,BOTARELL,ORDI,11.2393,7
2024,BOTARELL,CIVADA,4.204,3
2024,BOTARELL,COL DE CABDELL,2.6996,2
2024,BOTARELL,CEBA I CALÇOT,2.1888,4
2024,BOTARELL,BRÒCOLI,1.601,2
2024,BOTARELL,HORTA,1.3227,6
2024,BOTARELL,PÈSOL,1.2919,3
2024,BOTARELL,ALTRES FRUITERS,0.8408,20
2024,BOTARELL,PRESSEGUER,0.7795,3
2024,BOTARELL,COLRAVE,0.5948,1
2024,BOTARELL,TARONGER,0.4334,6
2024,BOTARELL,LLIMONER,0.0482,1
2024,BOTARELL,PRUNERA,0.0459,1
2024,BOTARELL,PATATA,0.0417,1
2024,BOTARELL,FONOLL,0.0197,1
2024,CAMBRILS,OLIVERA,347.0799,488
2024,CAMBRILS,GUARET / SUP. LLIURE SEMBRA,123.3714,175
2024,CAMBRILS,HORTA,104.677,73
2024,CAMBRILS,TRITICALE,64.2391,24
2024,CAMBRILS,ORDI,57.911,28
2024,CAMBRILS,GARROFER,47.4774,179
2024,CAMBRILS,CEBA I CALÇOT,35.8573,28
2024,CAMBRILS,VINYA,30.9498,18
2024,CAMBRILS,CARABASSA,29.4927,10
2024,CAMBRILS,PÈSOL,27.2549,8
2024,CAMBRILS,BLAT TOU,27.2422,24
2024,CAMBRILS,VIVER - PRODUCTOR MVR,26.8513,13
2024,CAMBRILS,PATATA,25.6718,12
2024,CAMBRILS,PASTANAGA,25.075,4
2024,CAMBRILS,COL-I-FLOR,23.1795,14
2024,CAMBRILS,AVELLANER,20.4949,29
2024,CAMBRILS,ENCIAM,20.2338,11
2024,CAMBRILS,FONOLL,19.7004,3
2024,CAMBRILS,CIVADA,19.1196,12
2024,CAMBRILS,CLEMENTINA,18.2839,18
2024,CAMBRILS,TARONGER,16.6448,29
2024,CAMBRILS,ESPINAC,15.3943,4
2024,CAMBRILS,PLANTA ORNAMENTAL,15.0483,12
2024,CAMBRILS,PORRO,14.3849,5
2024,CAMBRILS,ESPECIES AROMÀTIQUES HERBÀCIES,10.7531,7
2024,CAMBRILS,MELÓ,10.628,4
2024,CAMBRILS,AMETLLER,8.8723,13
2024,CAMBRILS,SÍNDRIA,8.8598,7
2024,CAMBRILS,CIGRÓ,8.6106,1
2024,CAMBRILS,CARXOFA,7.7952,8
2024,CAMBRILS,CORIANDRE,6.3082,6
2024,CAMBRILS,MENTA,5.848,3
2024,CAMBRILS,JULIVERT,5.7862,6
2024,CAMBRILS,QUINOA,4.8247,1
2024,CAMBRILS,ESCAROLA,4.7708,1
2024,CAMBRILS,COL DE MILÀ,4.7187,8
2024,CAMBRILS,FAVA,3.827,4
2024,CAMBRILS,MONGETA,3.8145,4
2024,CAMBRILS,PRESSEGUER,3.8077,17
2024,CAMBRILS,BRÒCOLI,3.7279,2
2024,CAMBRILS,COL KALE,3.0906,4
2024,CAMBRILS,PEBROT,2.7485,3
2024,CAMBRILS,VEÇA,2.7392,2
2024,CAMBRILS,RAIGRÀS MULTIFLORUM,2.3471,2
2024,CAMBRILS,API,1.6039,4
2024,CAMBRILS,COL DE CABDELL,1.4597,5
2024,CAMBRILS,ALTRES FRUITERS,1.3603,22
2024,CAMBRILS,TOMÀQUET,1.0507,5
2024,CAMBRILS,MONIATO,1.0429,2
2024,CAMBRILS,REMOLATXA,0.8213,3
2024,CAMBRILS,PRUNERA,0.7964,7
2024,CAMBRILS,MANDARINER HÍBRID,0.5046,1
2024,CAMBRILS,ALBERGÍNIA,0.4493,1
2024,CAMBRILS,ALFALS,0.4469,2
2024,CAMBRILS,CEBA TENDRA,0.4464,2
2024,CAMBRILS,PRÉSSEC PLA,0.3746,2
2024,CAMBRILS,ALVOCAT,0.341,2
2024,CAMBRILS,LLIMONER,0.3404,3
2024,CAMBRILS,NECTARINER,0.3028,1
2024,CAMBRILS,MAGRANER,0.2871,4
2024,CAMBRILS,ALFÀBREGA,0.244,1
2024,CAMBRILS,CIRERER,0.2155,1
2024,CAMBRILS,PERERA,0.1684,3
2024,CAMBRILS,PASTURES DE MENYS DE 5 ANYS,0.0694,1
2024,CAMBRILS,ALBERCOQUER,0.0635,3
2024,CAPAFONTS,AVELLANER,25.9346,35
2024,CAPAFONTS,GUARET / SUP. LLIURE SEMBRA,2.0386,13
2024,CAPAFONTS,AMETLLER,1.6837,3
2024,CAPAFONTS,CIVADA,0.9062,1
2024,CAPAFONTS,POMERA,0.8664,1
2024,CAPAFONTS,VINYA,0.3985,3
2024,CAPAFONTS,PATATA,0.3335,2
2024,CAPAFONTS,NOGUERA,0.218,1
2024,CAPAFONTS,TÒFONA,0.0777,1
2024,CAPAFONTS,HORTA,0.0762,1
2024,CAPAFONTS,TOMÀQUET,0.0521,1
2024,CASTELLVELL DEL CAMP,OLIVERA,23.1005,93
2024,CASTELLVELL DEL CAMP,AVELLANER,20.8457,34
2024,CASTELLVELL DEL CAMP,AMETLLER,3.8199,18
2024,CASTELLVELL DEL CAMP,GARROFER,2.6589,66
2024,CASTELLVELL DEL CAMP,VINYA,0.7626,6
2024,CASTELLVELL DEL CAMP,TARONGER,0.5309,3
2024,CASTELLVELL DEL CAMP,GUARET / SUP. LLIURE SEMBRA,0.3364,1
2024,CASTELLVELL DEL CAMP,NOGUERA,0.0297,1
2024,CASTELLVELL DEL CAMP,ENCIAM,0.021,1
2024,CASTELLVELL DEL CAMP,TOMÀQUET,0.011,1
2024,COLLDEJOU,AVELLANER,35.2273,52
2024,COLLDEJOU,OLIVERA,3.5328,20
2024,COLLDEJOU,AMETLLER,0.929,2
2024,COLLDEJOU,GARLANDA,0.3348,1
2024,COLLDEJOU,GUARET / SUP. LLIURE SEMBRA,0.1396,4
2024,COLLDEJOU,ALTRES FRUITERS,0.0723,1
2024,COLLDEJOU,PERERA,0.023,1
2024,DUESAIGÜES,OLIVERA,19.3633,61
2024,DUESAIGÜES,AVELLANER,7.9538,18
2024,DUESAIGÜES,AMETLLER,1.7261,10
2024,DUESAIGÜES,GUARET / SUP. LLIURE SEMBRA,0.6837,8
2024,DUESAIGÜES,CIRERER,0.5006,1
2024,DUESAIGÜES,CARABASSA,0.3074,1
2024,DUESAIGÜES,ESPECIES AROMÀTIQUES LLENYOSES,0.2378,1
2024,DUESAIGÜES,GARROFER,0.2023,3
2024,DUESAIGÜES,PRESSEGUER,0.1886,3
2024,DUESAIGÜES,CEBA I CALÇOT,0.1808,2
2024,DUESAIGÜES,TARONGER,0.1563,1
2024,DUESAIGÜES,VINYA,0.13,2
2024,DUESAIGÜES,ALTRES FRUITERS,0.1284,2
2024,DUESAIGÜES,HORTA,0.1072,2
2024,DUESAIGÜES,ESPECIES AROMÀTIQUES HERBÀCIES,0.0926,1
2024,DUESAIGÜES,TOMÀQUET,0.0524,2
2024,DUESAIGÜES,CARXOFA,0.017,1
2024,DUESAIGÜES,PRUNERA,0.0153,1
2024,DUESAIGÜES,CODONY,0.0115,1
2024,FEBRO (LA),AVELLANER,12.2632,23
2024,FEBRO (LA),GUARET / SUP. LLIURE SEMBRA,2.6714,2
2024,FEBRO (LA),CIVADA,1.2069,4
2024,FEBRO (LA),HORTA,0.6732,4
2024,FEBRO (LA),NOGUERA,0.3807,2
2024,FEBRO (LA),ALFALS,0.3324,3
2024,FEBRO (LA),TÒFONA,0.2109,1
2024,FEBRO (LA),ALL,0.1537,1
2024,MASPUJOLS,OLIVERA,26.8944,90
2024,MASPUJOLS,AVELLANER,20.005,52
2024,MASPUJOLS,AMETLLER,7.8606,24
2024,MASPUJOLS,GARROFER,5.3119,20
2024,MASPUJOLS,ALBERCOQUER,1.3974,4
2024,MASPUJOLS,ORDI,0.8537,1
2024,MASPUJOLS,NOGUERA,0.7706,3
2024,MASPUJOLS,GUARET / SUP. LLIURE SEMBRA,0.5381,2
2024,MASPUJOLS,FIGUERA,0.5161,3
2024,MASPUJOLS,ALTRES FRUITERS,0.1154,2
2024,MASPUJOLS,TÒFONA,0.0679,1
2024,MASPUJOLS,TOMÀQUET,0.0618,1
2024,MASPUJOLS,TARONGER,0.0172,1
2024,MASPUJOLS,PATATA,0.0083,1
2024,MONT-ROIG DEL CAMP,OLIVERA,680.036799999999,845
2024,MONT-ROIG DEL CAMP,GARROFER,226.416,600
2024,MONT-ROIG DEL CAMP,GUARET / SUP. LLIURE SEMBRA,93.9465,136
2024,MONT-ROIG DEL CAMP,ESPINAC,63.125,21
2024,MONT-ROIG DEL CAMP,HORTA,61.4544,37
2024,MONT-ROIG DEL CAMP,ENCIAM,57.5012,31
2024,MONT-ROIG DEL CAMP,TARONGER,43.0366,37
2024,MONT-ROIG DEL CAMP,CIVADA,41.929,34
2024,MONT-ROIG DEL CAMP,AMETLLER,38.0272,69
2024,MONT-ROIG DEL CAMP,JULIVERT,32.7128,27
2024,MONT-ROIG DEL CAMP,CARXOFA,22.276,15
2024,MONT-ROIG DEL CAMP,COL-I-FLOR,20.6333,16
2024,MONT-ROIG DEL CAMP,LLIMONER,18.9519,4
2024,MONT-ROIG DEL CAMP,CARABASSA,17.9896,13
2024,MONT-ROIG DEL CAMP,PATATA,14.6985,13
2024,MONT-ROIG DEL CAMP,AVELLANER,10.3197,10
2024,MONT-ROIG DEL CAMP,API,10.0185,13
2024,MONT-ROIG DEL CAMP,FONOLL,9.5591,15
2024,MONT-ROIG DEL CAMP,MENTA,9.015,7
2024,MONT-ROIG DEL CAMP,CORIANDRE,8.6114,5
2024,MONT-ROIG DEL CAMP,MONGETA,8.529,2
2024,MONT-ROIG DEL CAMP,VINYA,8.1491,6
2024,MONT-ROIG DEL CAMP,ESCAROLA,8.1081,2
2024,MONT-ROIG DEL CAMP,TRITICALE,7.3633,1
2024,MONT-ROIG DEL CAMP,MOSTASSA,6.6121,4
2024,MONT-ROIG DEL CAMP,CLEMENTINA,6.2828,10
2024,MONT-ROIG DEL CAMP,VIVER - PRODUCTOR MVR,5.3079,1
